Frequency,Returnloss,Returnphase,Transmissionloss,Transmissionphase,Rs,Xs,|Z|,Magnitude,SWR
61490875,-12.49266862,129.8533724,0,0,34.68070133,13.39207982,37.17659003,0.237337612,1.622392335
61715750,-9.618768328,90.4398827,0,0,39.97425494,29.65287161,49.77181786,0.330416391,1.986930943
61940625,-7.272727273,65.27859238,0,0,49.23058379,47.64268309,68.50894564,0.432876128,2.526566415
62165500,-5.630498534,46.97947214,0,0,64.87865295,68.28902056,94.19463858,0.522967949,3.192590407
62390375,-4.516129032,31.84750733,0,0,94.13286685,91.35860509,131.1769467,0.594557071,3.932876753
62615250,-3.636363636,18.82697947,0,0,151.3040877,113.2919048,189.0184717,0.657933225,4.846811629
62840125,-3.108504399,7.214076246,0,0,251.6248973,86.43608701,266.0569226,0.699157112,5.647988312
63065000,-2.75659824,3.519061584,0,0,306.359994,58.26905246,311.8520938,0.72806489,6.354695745
63289875,-2.580645161,10.38123167,0,0,247.8138431,148.1113325,288.7016932,0.742963951,6.78100973
63514750,-2.639296188,20.93841642,0,0,137.0676633,158.7485084,209.7346734,0.737964024,6.632539753
63739625,-2.815249267,31.49560117,0,0,82.32909418,130.4079287,154.2216185,0.723165229,6.22452601
63964500,-3.167155425,42.58064516,0,0,56.32738849,102.2427721,116.7319971,0.694451993,5.545616255
64189375,-3.753665689,54.01759531,0,0,43.93157812,79.75448301,91.05361672,0.649107632,4.699753495
64414250,-4.633431085,66.15835777,0,0,37.70215041,61.6786638,72.2890705,0.586581613,3.837714201
64639125,-5.865102639,79.70674487,0,0,34.38949188,46.49459606,57.83065463,0.509031746,3.073583135
64864000,-7.507331378,95.19061584,0,0,32.80008762,33.46822696,46.86115624,0.421340718,2.456265306
65088875,-9.853372434,114.0175953,0,0,32.83555991,21.5176197,39.25789032,0.321611358,1.948162568
65313750,-12.6686217,139.7067449,0,0,33.56929041,10.67567401,35.22594603,0.232578152,1.606128565
65538625,-14.42815249,158.5337243,0,0,34.68404244,5.001887912,35.04285494,0.189929478,1.468920849
65763500,-12.90322581,137.771261,0,0,34.21385211,10.9735408,35.93057576,0.226380341,1.585249711
65988375,-10.14662757,96.07038123,0,0,38.85438046,26.59836804,47.08647432,0.310934292,1.902480818
66213250,-7.741935484,68.79765396,0,0,47.72015339,43.87044694,64.82151768,0.410112707,2.390478188
66438125,-6.041055718,49.09090909,0,0,63.07040699,63.30525557,89.36124227,0.498823855,2.990612919
66663000,-4.750733138,33.25513196,0,0,90.60540592,86.46463662,125.2416583,0.57871314,3.747359076
66887875,-3.929618768,19.53079179,0,0,144.772675,103.4162858,177.9158666,0.636090723,4.495875278
67112750,-3.284457478,7.390029326,0,0,240.0392165,79.73530653,252.9358507,0.685136534,5.351959544
67337625,-2.93255132,3.695014663,0,0,288.5713175,54.04986768,293.5894982,0.713464607,5.979940527
67562500,-2.75659824,11.43695015,0,0,228.4225212,140.3502991,268.0952343,0.72806489,6.354695745
67787375,-2.75659824,22.52199413,0,0,127.0030765,150.740835,197.1105801,0.72806489,6.354695745
68012250,-2.93255132,33.60703812,0,0,76.56804664,123.1712625,145.0304302,0.713464607,5.979940527
68237125,-3.343108504,45.21994135,0,0,53.21928329,95.76533393,109.5595331,0.680525769,5.26028582
68462000,-3.988269795,57.36070381,0,0,41.859827,74.13565219,85.13718367,0.631810022,4.431978373
68686875,-4.926686217,70.20527859,0,0,36.18042722,56.91671184,67.44283061,0.567107889,3.62008882
68911750,-6.217008798,84.45747801,0,0,33.24773259,42.50996382,53.96766389,0.488820668,2.912521251
69136625,-8.035190616,100.9970674,0,0,32.20488899,29.74568249,43.84016995,0.396497514,2.313988008
69361500,-10.38123167,121.4076246,0,0,32.28089428,18.35815592,37.13593979,0.302648424,1.867993804
69586375,-12.96187683,149.9120235,0,0,32.97400941,7.830033961,33.89092398,0.224856869,1.580168641
69811250,-13.90029326,161.3489736,0,0,33.7010681,4.535272543,34.00486271,0.201829822,1.505731303
70036125,-12.08211144,127.7419355,0,0,34.32368123,14.39888836,37.22154053,0.248825238,1.662496267
70261000,-9.560117302,90.61583578,0,0,39.78048215,29.75780969,49.67911027,0.332655061,1.996950876
70485875,-7.390029326,65.45454545,0,0,49.3985658,46.94199256,68.14520504,0.427069478,2.490824667
70710750,-5.865102639,46.80351906,0,0,65.88628854,66.00122629,93.25859151,0.509031746,3.073583135
70935625,-4.692082111,31.14369501,0,0,96.53001277,88.07196453,130.6702502,0.582634094,3.791958255
71160500,-3.870967742,17.59530792,0,0,155.8622179,102.3009885,186.4363785,0.640400427,4.561741867
71385375,-3.284457478,5.982404692,0,0,248.8649471,66.98495054,257.7222254,0.685136534,5.351959544
71610250,-2.991202346,4.046920821,0,0,281.5237229,56.56841026,287.1508168,0.708663203,5.864906937
71835125,-2.815249267,13.5483871,0,0,204.0597973,144.9397607,250.2956954,0.723165229,6.22452601
72060000,-2.873900293,24.98533724,0,0,113.2018149,141.9091801,181.5292437,0.718298543,6.099714781
72284875,-3.108504399,36.42228739,0,0,70.28469958,114.1517811,134.0543476,0.699157112,5.647988312
72509750,-3.57771261,48.2111437,0,0,50.47617724,88.83676142,102.1754112,0.662390918,4.924011258
72734625,-4.2228739,60.8797654,0,0,39.87756381,68.90831189,79.61517156,0.614973363,4.194445804
72959500,-5.219941349,74.42815249,0,0,34.75243521,52.48786656,62.9500428,0.548280667,3.427528012
73184375,-6.568914956,89.38416422,0,0,32.21019451,38.78390543,50.41515596,0.46941207,2.769403497
73409250,-8.387096774,106.627566,0,0,31.36836208,26.76930441,41.2379655,0.380754602,2.229737366
73634125,-10.61583578,128.0938416,0,0,31.48457989,15.98585466,35.31042792,0.29458336,1.835203887
73859000,-12.72727273,157.3020528,0,0,31.98927645,6.024673454,32.55165891,0.23101297,1.6008241
74083875,-13.19648094,164.1642229,0,0,32.40592633,4.065575166,32.65995962,0.218864817,1.560376287
74308750,-11.5542522,125.2785924,0,0,33.8127926,15.69474794,37.27774211,0.264415792,1.718927322
74533625,-9.384164223,91.31964809,0,0,39.11876698,30.00984116,49.30383855,0.339462487,2.027837119
74758500,-7.448680352,66.86217009,0,0,48.4340878,46.07693073,66.85016385,0.424195427,2.473400688
74983375,-5.982404692,47.68328446,0,0,64.91098298,64.46844528,91.48560623,0.502203535,3.017706313
75208250,-4.926686217,31.67155425,0,0,95.19582125,83.56703403,126.6715973,0.567107889,3.62008882
75433125,-4.164222874,17.41935484,0,0,152.758907,91.82774551,178.2347287,0.619139991,4.251273305
75658000,-3.695014663,5.806451613,0,0,225.9826556,52.15512102,231.9230848,0.65350553,4.77209789
75882875,-3.519061584,5.630498534,0,0,236.4780639,55.72967141,242.9561092,0.666878814,5.00382109
76107750,-3.57771261,18.12316716,0,0,156.1578102,114.6584315,193.7313025,0.662390918,4.924011258
76332625,-3.988269795,32.02346041,0,0,91.63039325,102.1900608,137.255009,0.631810022,4.431978373
76557500,-4.692082111,46.80351906,0,0,60.95389769,78.39056057,99.29983701,0.582634094,3.791958255
76782375,-5.865102639,62.99120235,0,0,46.49238168,56.91828031,73.49307578,0.509031746,3.073583135
77007250,-7.683284457,81.1143695,0,0,39.76888916,39.11454921,55.78093316,0.412891343,2.406524458
77232125,-10.26392962,103.2844575,0,0,36.67348185,24.17284198,43.92346252,0.306763383,1.885017831
77457000,-13.25513196,133.7243402,0,0,35.34488884,11.65648086,37.21739799,0.217391922,1.555557572
77681875,-14.36950147,156.0703812,0,0,34.75288932,5.595461633,35.20046174,0.191216307,1.472849067
77906750,-12.25806452,136.3636364,0,0,33.2959681,11.91346197,35.36314562,0.24383541,1.644926814
78131625,-9.618768328,98.53372434,0,0,36.8952007,27.06662044,45.75869072,0.330416391,1.986930943
78356500,-7.448680352,74.78005865,0,0,42.83550364,42.76109325,60.52595698,0.424195427,2.473400688
78581375,-5.923753666,57.53665689,0,0,52.20962943,59.84316321,79.41693515,0.505606114,3.045357468
78806250,-4.809384164,43.81231672,0,0,66.84804892,79.45806469,103.8375928,0.574818572,3.703874324
79031125,-3.988269795,32.02346041,0,0,91.63039325,102.1900608,137.255009,0.631810022,4.431978373
79256000,-3.343108504,21.64222874,0,0,135.5692504,126.7526713,185.5943462,0.680525769,5.26028582
79480875,-2.873900293,12.14076246,0,0,217.0871391,135.5032899,255.9061694,0.718298543,6.099714781
79705750,-2.580645161,4.2228739,0,0,319.5395276,78.042667,328.9318586,0.742963951,6.78100973
79930625,-2.346041056,3.167155425,0,0,357.6007996,72.26616458,364.8297279,0.763304719,7.449682603
80155500,-2.287390029,9.501466276,0,0,274.1027199,169.8458105,322.4591453,0.768476336,7.638425826
80380375,-2.287390029,18.12316716,0,0,157.6587524,184.0895512,242.374184,0.768476336,7.638425826
80605250,-2.404692082,27.09677419,0,0,94.51915416,153.5409923,180.3017105,0.758167905,7.270200866
80830125,-2.697947214,36.42228739,0,0,64.68751117,121.683183,137.8088209,0.732997746,6.490573475
81055000,-3.167155425,46.4516129,0,0,49.27494303,95.80837937,107.7370204,0.694451993,5.545616255
81279875,-3.929618768,57.53665689,0,0,41.2458698,74.359266,85.03247741,0.636090723,4.495875278
81504750,-5.04398827,69.85337243,0,0,37.02763146,56.62462729,67.65644025,0.559500639,3.540301701
81729625,-6.686217009,83.92961877,0,0,35.17712903,41.2456275,54.20915232,0.463115322,2.725194779
81954500,-9.208211144,101.3489736,0,0,35.0225289,27.03385543,44.24259113,0.34640922,2.060018687
82179375,-12.96187683,125.1026393,0,0,36.26124882,14.0517492,38.88868501,0.224856869,1.580168641
82404250,-16.48093842,150.2639296,0,0,38.09787765,5.797585334,38.53647982,0.149952282,1.352809092
82629125,-14.07624633,136.1876833,0,0,36.27169291,10.33733684,37.71599448,0.197782419,1.493089215
82854000,-10.32258065,85.3372434,0,0,43.47531162,29.10856277,52.32027472,0.304698957,1.876451891
83078875,-7.565982405,58.06451613,0,0,56.31180947,48.49302502,74.31415317,0.41850522,2.439411789
83303750,-5.747800587,39.94134897,0,0,77.23431842,69.72909392,104.0542478,0.515952796,3.131828436
83528625,-4.516129032,25.51319648,0,0,115.3071121,91.34900915,147.1066673,0.594557071,3.932876753
83753500,-3.695014663,13.37243402,0,0,184.2278805,97.20094109,208.2977074,0.65350553,4.77209789
83978375,-3.108504399,4.398826979,0,0,270.1067549,56.67016259,275.98762,0.699157112,5.647988312
84203250,-2.75659824,4.398826979,0,0,300.3154223,71.37397953,308.6804137,0.72806489,6.354695745
84428125,-2.580645161,13.37243402,0,0,210.6173368,161.5649772,265.4484968,0.742963951,6.78100973
84653000,-2.521994135,23.04985337,0,0,120.3953853,160.0891937,200.3087585,0.747997753,6.936437171
84877875,-2.639296188,32.72727273,0,0,75.15963669,131.6912701,151.6296858,0.737964024,6.632539753
85102750,-2.93255132,42.75659824,0,0,53.21375479,104.9951724,117.7101947,0.713464607,5.979940527
85327625,-3.460410557,53.48973607,0,0,42.12784753,82.78446819,92.88715579,0.671397117,5.086373871
85552500,-4.2228739,64.92668622,0,0,36.2795049,64.99914737,74.43850908,0.614973363,4.194445804
85777375,-5.337243402,77.59530792,0,0,33.36150729,49.82990136,59.96673443,0.540925967,3.356595789
86002250,-6.979472141,92.37536657,0,0,32.30194062,36.14745775,48.47735626,0.447740513,2.621486002
86227125,-9.384164223,110.1466276,0,0,32.79160608,23.6230578,40.41458016,0.339462487,2.027837119
86452000,-12.6686217,134.7800587,0,0,34.22878123,11.94778688,36.25409047,0.232578152,1.606128565
86676875,-15.30791789,155.1906158,0,0,36.18598724,5.370275994,36.5823118,0.171634309,1.414392606
86901750,-13.5483871,134.9560117,0,0,35.63386483,11.08951747,37.31956217,0.210174801,1.532205864
87126625,-10.26392962,87.80058651,0,0,42.30953117,28.63341966,51.08785716,0.306763383,1.885017831
87351500,-7.741935484,59.82404692,0,0,55.02098782,46.90256811,72.29910093,0.410112707,2.390478188
87576375,-5.923753666,40.82111437,0,0,75.89364152,67.39713128,101.499843,0.505606114,3.045357468
87801250,-4.692082111,25.86510264,0,0,113.5230501,87.36785784,143.2502198,0.582634094,3.791958255
88026125,-3.870967742,13.02052786,0,0,181.7924104,88.93030248,202.3785541,0.640400427,4.561741867
88251000,-3.284457478,4.398826979,0,0,257.1291261,50.93174464,262.1248369,0.685136534,5.351959544
88475875,-2.873900293,4.926686217,0,0,285.8658235,72.86290182,295.0055448,0.718298543,6.099714781
88700750,-2.697947214,14.42815249,0,0,196.8553804,155.4015641,250.8020872,0.732997746,6.490573475
88925625,-2.639296188,24.45747801,0,0,113.2296978,151.9297582,189.482495,0.737964024,6.632539753
89150500,-2.75659824,34.48680352,0,0,71.2317726,124.9772472,143.8515824,0.72806489,6.354695745
89375375,-3.049853372,44.86803519,0,0,50.68440799,99.77103478,111.906964,0.70389411,5.754340491
89600250,-3.57771261,55.7771261,0,0,40.45330747,78.95525903,88.71529188,0.662390918,4.924011258
89825125,-4.398826979,67.5659824,0,0,35.2530789,61.67207229,71.03677972,0.602640967,4.033231491
90050000,-5.571847507,80.58651026,0,0,32.70573268,47.00712849,57.26547895,0.526511213,3.223964864
90274875,-7.331378299,95.54252199,0,0,32.14435688,33.75225535,46.60981035,0.429963001,2.508544186
90499750,-9.853372434,113.8416422,0,0,32.87904235,21.57549665,39.3259899,0.321611358,1.948162568
90724625,-13.31378299,139.7067449,0,0,34.642409,10.14818014,36.09822796,0.215928939,1.550789207
90949500,-15.71847507,155.3665689,0,0,36.74045014,5.15215036,37.09993706,0.163710391,1.391516024
91174375,-13.43108504,126.686217,0,0,36.71808662,13.14187258,38.99906025,0.213032443,1.541400827
91399250,-10.14662757,81.46627566,0,0,44.96812864,30.61447721,54.40017287,0.310934292,1.902480818
91624125,-7.683284457,55.07331378,0,0,59.44717204,48.52022717,76.73446884,0.412891343,2.406524458
91849000,-5.923753666,36.77419355,0,0,83.51322443,67.91964941,107.6454246,0.505606114,3.045357468
92073875,-4.692082111,22.17008798,0,0,126.8579974,84.44989103,152.3966391,0.582634094,3.791958255
92298750,-3.870967742,9.501466276,0,0,200.8022007,71.97085718,213.3104031,0.640400427,4.561741867
92523625,-3.284457478,3.519061584,0,0,260.8010311,41.34187886,264.0574346,0.685136534,5.351959544
92748500,-2.93255132,8.093841642,0,0,254.8724468,104.2938219,275.3854851,0.713464607,5.979940527
92973375,-2.75659824,18.29912023,0,0,159.2039523,154.891522,222.1199721,0.72806489,6.354695745
93198250,-2.697947214,28.50439883,0,0,92.91545986,140.4856599,168.4324889,0.732997746,6.490573475
93423125,-2.873900293,38.70967742,0,0,61.28103256,113.7400681,129.1981735,0.718298543,6.099714781
93648000,-3.225806452,49.26686217,0,0,45.53694542,90.80963475,101.5874164,0.689778538,5.447007202
93872875,-3.870967742,60.35190616,0,0,37.98191934,71.6719525,81.11408615,0.640400427,4.561741867
94097750,-4.750733138,72.6686217,0,0,33.58658328,55.79540767,65.12438939,0.57871314,3.747359076
94322625,-6.041055718,86.2170088,0,0,31.74864828,42.07403307,52.70864185,0.498823855,2.990612919
94547500,-7.917888563,101.7008798,0,0,31.65238129,29.71162932,43.41260368,0.401888493,2.343858089
94772375,-10.61583578,121.2316716,0,0,32.79628917,18.09225971,37.45565972,0.29458336,1.835203887
94997250,-14.13489736,149.7360704,0,0,34.88544409,7.18520066,35.61771073,0.196451402,1.488959603
95222125,-15.48387097,157.3020528,0,0,36.29523082,4.848340736,36.61762128,0.168192432,1.404402266
95447000,-12.72727273,113.313783,0,0,38.28735881,17.1612502,41.95748268,0.23101297,1.6008241
95671875,-9.618768328,73.90029326,0,0,48.10487769,34.28565941,59.07271535,0.330416391,1.986930943
95896750,-7.272727273,49.97067449,0,0,64.43750856,52.56699463,83.15937369,0.432876128,2.526566415
96121625,-5.68914956,32.72727273,0,0,92.22830191,70.94465126,116.3580819,0.51944853,3.161885098
96346500,-4.574780059,18.65102639,0,0,141.7770499,82.23112333,163.8984122,0.590555879,3.884671426
96571375,-3.753665689,6.686217009,0,0,219.263834,57.27465344,226.6208614,0.649107632,4.699753495
96796250,-3.225806452,3.343108504,0,0,265.8646278,40.80186248,268.9773081,0.689778538,5.447007202
97021125,-2.93255132,10.73313783,0,0,229.2823438,124.1025436,260.7140858,0.713464607,5.979940527
97246000,-2.75659824,20.93841642,0,0,138.1276064,152.9559585,206.0940584,0.72806489,6.354695745
97470875,-2.75659824,30.96774194,0,0,83.4645594,133.0788374,157.0869493,0.72806489,6.354695745
97695750,-2.93255132,41.17302053,0,0,56.44007833,107.990022,121.8496093,0.713464607,5.979940527
97920625,-3.284457478,51.73020528,0,0,42.74022679,86.6589082,96.6255316,0.685136534,5.351959544
98145500,-3.870967742,62.81524927,0,0,35.75228341,69.05273055,77.75927833,0.640400427,4.561741867
98370375,-4.750733138,74.95601173,0,0,32.14594752,54.02474584,62.86521379,0.57871314,3.747359076
98595250,-6.041055718,88.50439883,0,0,30.71569744,40.78013199,51.05363096,0.498823855,2.990612919
98820125,-7.917888563,103.9882698,0,0,30.92203739,28.763009,42.23130454,0.401888493,2.343858089
99045000,-10.61583578,123.5190616,0,0,32.3349632,17.39184998,36.71547754,0.29458336,1.835203887
99269875,-14.13489736,152.3753666,0,0,34.66511071,6.568800377,35.28199312,0.196451402,1.488959603
99494750,-15.42521994,157.829912,0,0,36.18145477,4.760390121,36.49327312,0.169331986,1.407700751
99719625,-12.60997067,110.4985337,0,0,38.77400283,17.99505025,42.7462879,0.234153938,1.611490872
99944500,-9.560117302,71.26099707,0,0,49.57728983,35.12246678,60.75767721,0.332655061,1.996950876
100169375,-7.214076246,47.3313783,0,0,67.59778617,53.48008086,86.19500997,0.435808993,2.544898758
100394250,-5.571847507,30.08797654,0,0,98.71983054,72.1033268,122.2476776,0.526511213,3.223964864
100619125,-4.516129032,16.01173021,0,0,153.5521886,77.90364708,172.1837764,0.594557071,3.932876753
100844000,-3.695014663,5.102639296,0,0,228.736434,46.40990157,233.3971619,0.65350553,4.77209789
101068875,-3.167155425,4.2228739,0,0,266.5166079,52.64777183,271.6668735,0.694451993,5.545616255
101293750,-2.873900293,13.5483871,0,0,202.8141113,141.0118306,247.0180157,0.718298543,6.099714781
101518625,-2.75659824,23.92961877,0,0,118.0047822,148.3158139,189.5328712,0.72806489,6.354695745
101743500,-2.75659824,33.95894428,0,0,72.89921589,126.1820375,145.7264638,0.72806489,6.354695745
101968375,-2.93255132,44.34017595,0,0,50.25387696,102.0808245,113.7802569,0.713464607,5.979940527
102193250,-3.343108504,54.8973607,0,0,39.45057729,81.82116277,90.83529449,0.680525769,5.26028582
102418125,-3.929618768,66.15835777,0,0,33.43441975,65.34388276,73.40084086,0.636090723,4.495875278
102643000,-4.868035191,78.47507331,0,0,30.69738992,50.95816716,59.49003738,0.570950215,3.661463699
102867875,-6.217008798,92.19941349,0,0,29.81101177,38.26665826,48.50807723,0.488820668,2.912521251
103092750,-8.152492669,108.2111437,0,0,30.30286674,26.58884233,40.31414477,0.391178851,2.285036998
103317625,-10.85043988,128.4457478,0,0,31.89447814,15.60824758,35.50880353,0.286733216,1.803999913
103542500,-14.19354839,157.1260997,0,0,34.41232931,5.426814438,34.83760502,0.195129342,1.484871303
103767375,-15.07331378,157.3020528,0,0,35.7148792,5.016213015,36.06542651,0.17633329,1.428166607
103992250,-12.25806452,104.6920821,0,0,39.74777314,19.93529973,44.46686007,0.24383541,1.644926814
104217125,-9.26686217,67.5659824,0,0,51.5094035,37.16369665,63.51660411,0.344077989,2.049142988
104442000,-7.096774194,44.34017595,0,0,71.44627446,54.81133214,90.04916582,0.44173447,2.582524612
104666875,-5.513196481,27.27272727,0,0,106.15047,71.7188433,128.1074345,0.530078483,3.256029846
104891750,-4.457478006,13.19648094,0,0,166.4601668,70.89674913,180.9290916,0.598585372,3.98237947
105116625,-3.695014663,4.398826979,0,0,231.1910606,40.4516149,234.7033013,0.65350553,4.77209789
105341500,-3.225806452,6.158357771,0,0,251.5417756,71.01562472,261.3742218,0.689778538,5.447007202
105566375,-2.93255132,16.53958944,0,0,173.9243352,143.9007157,225.7367723,0.713464607,5.979940527
105791250,-2.815249267,26.92082111,0,0,102.2042608,140.299406,173.5788992,0.723165229,6.22452601
106016125,-2.873900293,37.12609971,0,0,65.31629689,117.0030981,133.9997895,0.718298543,6.099714781
106241000,-3.049853372,47.68328446,0,0,46.05891072,95.03009866,105.6037069,0.70389411,5.754340491
106465875,-3.460410557,58.41642229,0,0,36.73768263,76.51509896,84.87766311,0.671397117,5.086373871
106690750,-4.105571848,70.02932551,0,0,31.7552541,60.85133334,68.63877135,0.623334849,4.309755875
106915625,-5.04398827,82.52199413,0,0,29.42240882,47.51912656,55.89047799,0.559500639,3.540301701
107140500,-6.392961877,96.59824047,0,0,28.76136318,35.52295007,45.70662965,0.479018081,2.838904817
107365375,-8.387096774,113.1378299,0,0,29.6019626,24.24362242,38.26263736,0.380754602,2.229737366
107590250,-11.02639296,134.4281525,0,0,31.27847149,13.62855942,34.11862263,0.280983199,1.781576169
107815125,-14.01759531,159.4134897,0,0,33.99557336,4.956990242,34.35506892,0.199122453,1.497260672
108040000,-14.48680352,152.5513196,0,0,35.18676674,6.345483163,35.75435233,0.188651309,1.465031402
108264875,-11.84750733,101.8768328,0,0,39.92265307,21.37110888,45.28291646,0.255637542,1.686863072
108489750,-9.090909091,66.86217009,0,0,51.7331355,38.10446602,64.25159639,0.351119173,2.082230077
108714625,-6.979472141,43.98826979,0,0,71.87559547,55.90917883,91.06007633,0.447740513,2.621486002
108939500,-5.513196481,27.09677419,0,0,106.6187169,71.60576601,128.4326147,0.530078483,3.256029846
109164375,-4.457478006,13.02052786,0,0,167.1833856,70.27189029,181.3516556,0.598585372,3.98237947
109389250,-3.753665689,4.398826979,0,0,227.9091019,39.21687473,231.2585609,0.649107632,4.699753495
109614125,-3.225806452,6.158357771,0,0,251.5417756,71.01562472,261.3742218,0.689778538,5.447007202
109839000,-2.93255132,16.71554252,0,0,172.3928055,144.1078852,224.6917043,0.713464607,5.979940527
110063875,-2.815249267,26.92082111,0,0,102.2042608,140.299406,173.5788992,0.723165229,6.22452601
110288750,-2.873900293,37.30205279,0,0,64.84932965,116.6373093,133.4529785,0.718298543,6.099714781
110513625,-3.049853372,47.85923754,0,0,45.79126881,94.74160601,105.2274309,0.70389411,5.754340491
110738500,-3.460410557,58.94428152,0,0,36.2255183,75.87253709,84.07692942,0.671397117,5.086373871
110963375,-4.164222874,70.73313783,0,0,31.63228446,59.96087029,67.79312197,0.619139991,4.251273305
111188250,-5.102639296,83.57771261,0,0,29.1746677,46.62216879,54.99807141,0.555735366,3.501821315
111413125,-6.568914956,98.0058651,0,0,28.85246088,34.40429513,44.90122518,0.46941207,2.769403497
111638000,-8.739002933,115.0733138,0,0,30.0054452,22.94155569,37.77091102,0.365636761,2.152767812
111862875,-11.67155425,137.5953079,0,0,32.06306262,12.10485294,34.27196303,0.260868888,1.705879875
112087750,-14.72140762,158.3577713,0,0,35.13557309,4.924986481,35.47906408,0.183624074,1.449851761
112312625,-14.25219941,141.2903226,0,0,35.91058932,9.045053974,37.03219446,0.19381618,1.48082379
112537500,-11.31964809,90.61583578,0,0,42.89425389,25.16026196,49.72882261,0.271654933,1.745951184
112762375,-8.563049853,58.24046921,0,0,57.65982984,42.50223431,71.63166826,0.373119122,2.190398801
112987250,-6.568914956,37.12609971,0,0,82.62272506,60.04976811,102.1395582,0.46941207,2.769403497
113212125,-5.219941349,20.93841642,0,0,126.4891854,70.87272248,144.9912301,0.548280667,3.427528012
113437000,-4.281524927,7.741935484,0,0,192.7852842,50.61126091,199.318001,0.610834775,4.139205335
113661875,-3.519061584,3.519061584,0,0,244.646666,36.06958026,247.2913379,0.666878814,5.00382109
113886750,-3.108504399,11.08504399,0,0,219.2116045,115.2914486,247.6809352,0.699157112,5.647988312
114111625,-2.93255132,21.64222874,0,0,134.3689934,144.0291665,196.9757021,0.713464607,5.979940527
114336500,-2.75659824,31.84750733,0,0,80.14732411,131.0443222,153.6105723,0.72806489,6.354695745
114561375,-2.873900293,42.40469208,0,0,53.17221108,106.4205818,118.9648026,0.718298543,6.099714781
114786250,-3.108504399,52.96187683,0,0,39.531228,86.31822621,94.93973964,0.699157112,5.647988312
115011125,-3.57771261,64.2228739,0,0,32.52983103,69.14471208,76.41453472,0.662390918,4.924011258
115236000,-4.340175953,76.18768328,0,0,29.29703511,54.63393978,61.99341612,0.606724039,4.085487539
115460875,-5.395894428,89.5601173,0,0,27.7768506,41.96024028,50.32112075,0.537285696,3.322321533
115685750,-7.038123167,104.6920821,0,0,28.18022505,30.22306941,41.32262103,0.444727353,2.601834182
115910625,-9.325513196,123.3431085,0,0,29.58784625,19.12937485,35.23313252,0.341762447,2.038416739
116135500,-12.37536657,148.5043988,0,0,32.0862147,8.56052918,33.20855061,0.240564573,1.633535295
116360375,-14.6627566,159.7653959,0,0,34.96589315,4.629621158,35.27105153,0.184868182,1.453590886
116585250,-13.19648094,125.4545455,0,0,36.5682496,13.69493469,39.04853538,0.218864817,1.560376287
116810125,-10.32258065,80.23460411,0,0,45.84021964,30.34769571,54.97552521,0.304698957,1.876451891
117035000,-7.917888563,52.08211144,0,0,62.80150992,47.49279382,78.73750766,0.401888493,2.343858089
117259875,-6.158357771,32.55131965,0,0,91.8445991,64.18513849,112.049821,0.492132574,2.93803559
117484750,-4.926686217,17.24340176,0,0,142.2950505,70.52310049,158.8124337,0.567107889,3.62008882
117709625,-4.046920821,5.630498534,0,0,209.3586821,42.53093267,213.635058,0.627558128,4.369965493
117934500,-3.460410557,4.046920821,0,0,246.6701811,42.56141023,250.3151052,0.671397117,5.086373871
118159375,-3.049853372,13.37243402,0,0,200.4538524,129.3599675,238.5702164,0.70389411,5.754340491
118384250,-2.815249267,23.57771261,0,0,120.8413464,146.5505419,189.9465512,0.723165229,6.22452601
118609125,-2.75659824,33.60703812,0,0,74.04162081,126.9882322,146.9971861,0.72806489,6.354695745
118834000,-2.815249267,43.81231672,0,0,49.76555248,104.4580889,115.7069684,0.723165229,6.22452601
119058875,-3.049853372,54.19354839,0,0,37.54850167,84.96890975,92.89567052,0.70389411,5.754340491
119283750,-3.519061584,65.1026393,0,0,31.43444095,68.48792753,75.35728429,0.666878814,5.00382109
119508625,-4.281524927,77.06744868,0,0,28.50223558,54.13639101,61.18109401,0.610834775,4.139205335
119733500,-5.337243402,89.91202346,0,0,27.39861036,41.9016715,50.0642979,0.540925967,3.356595789
119958375,-6.979472141,104.6920821,0,0,28.00278615,30.33794571,41.28615969,0.447740513,2.621486002
120183250,-9.26686217,122.4633431,0,0,29.62869838,19.51321663,35.47711081,0.344077989,2.049142988
120408125,-12.49266862,146.744868,0,0,32.46715207,8.955553349,33.67963627,0.237337612,1.622392335
120633000,-15.30791789,158.8856305,0,0,35.95448336,4.580931365,36.24513493,0.171634309,1.414392606
120857875,-13.95894428,126.5102639,0,0,37.52966324,12.60064573,39.58853237,0.200471567,1.501474517
121082750,-10.79178886,77.94721408,0,0,47.60540492,29.32275333,55.91152332,0.288675919,1.81165794
121307625,-8.211143695,49.09090909,0,0,66.11564888,45.73314385,80.39153856,0.388546334,2.27089379
121532500,-6.33431085,29.73607038,0,0,97.12713067,60.54904117,114.4546456,0.482263571,2.862969433
121757375,-5.04398827,14.42815249,0,0,149.7738921,60.78889432,161.6400582,0.559500639,3.540301701
121982250,-4.105571848,4.750733138,0,0,209.1732236,35.32109799,212.1344325,0.623334849,4.309755875
122207125,-3.519061584,5.806451613,0,0,235.658872,57.26628064,242.5170733,0.666878814,5.00382109
122432000,-3.108504399,16.36363636,0,0,173.6956507,133.8620496,219.2925612,0.699157112,5.647988312
122656875,-2.815249267,26.74486804,0,0,103.0899071,140.6586502,174.39147,0.723165229,6.22452601
122881750,-2.815249267,36.95014663,0,0,64.96947043,118.4105515,135.0632844,0.723165229,6.22452601
