Frequency,Returnloss,Returnphase,Transmissionloss,Transmissionphase,Rs,Xs,|Z|,Magnitude,SWR
63473734,0.058651026,30.61583578,0,0,2.421613763,182.6401627,182.656216,1.006775298,296.1899621
63700880,0.058651026,30.26392962,0,0,2.476894741,184.8671174,184.8837097,1.006775298,296.1899621
63928026,0.058651026,30.08797654,0,0,2.505265612,185.9996583,186.0165295,1.006775298,296.1899621
64155172,0.058651026,29.73607038,0,0,2.563526,188.303995,188.3214438,1.006775298,296.1899621
64382318,0.058651026,29.38416422,0,0,2.623892494,190.6622381,190.6802923,1.006775298,296.1899621
64609464,0.058651026,29.20821114,0,0,2.654897379,191.8621833,191.8805511,1.006775298,296.1899621
64836610,0.058651026,28.85630499,0,0,2.718617536,194.3049904,194.3240082,1.006775298,296.1899621
65063756,0.058651026,28.68035191,0,0,2.751360893,195.5483787,195.5677335,1.006775298,296.1899621
65290902,0.058651026,28.32844575,0,0,2.818687659,198.0804896,198.1005436,1.006775298,296.1899621
65518048,0.058651026,28.15249267,0,0,2.853301852,199.3697788,199.3901954,1.006775298,296.1899621
65745194,0.058651026,27.80058651,0,0,2.92451248,201.9962944,202.0174639,1.006775298,296.1899621
65972340,0.117302053,27.62463343,0,0,5.918869973,203.2122331,203.298413,1.013596501,148.0966691
66199486,0.117302053,27.27272727,0,0,6.069488167,205.9338717,206.0232953,1.013596501,148.0966691
66426632,0.058651026,27.09677419,0,0,3.075347464,207.4497863,207.4725803,1.006775298,296.1899621
66653778,0.117302053,26.74486804,0,0,6.306651739,210.1477128,210.2423246,1.013596501,148.0966691
66880924,0.058651026,26.56891496,0,0,3.196426618,211.7257575,211.7498844,1.006775298,296.1899621
67108070,0.058651026,26.39296188,0,0,3.238409621,213.1883686,213.2129635,1.006775298,296.1899621
67335216,0.058651026,26.04105572,0,0,3.324942926,216.1717881,216.1973571,1.006775298,296.1899621
67562362,0.058651026,25.86510264,0,0,3.36953999,217.6933878,217.7194638,1.006775298,296.1899621
67789508,0.058651026,25.51319648,0,0,3.461517924,220.798427,220.8255589,1.006775298,296.1899621
68016654,0.058651026,25.3372434,0,0,3.508950561,222.3827248,222.4104067,1.006775298,296.1899621
68243800,0.058651026,25.16129032,0,0,3.55738167,223.9888003,224.0170476,1.006775298,296.1899621
68470946,0.058651026,24.80938416,0,0,3.657353152,227.2681362,227.2975626,1.006775298,296.1899621
68698092,0.058651026,24.63343109,0,0,3.708953004,228.9423558,228.972397,1.006775298,296.1899621
68925238,0.058651026,24.45747801,0,0,3.761670371,230.640272,230.6709458,1.006775298,296.1899621
69152384,0.058651026,24.10557185,0,0,3.870588813,234.1092685,234.1412631,1.006775298,296.1899621
69379530,0.058651026,23.92961877,0,0,3.926858496,235.8814239,235.914108,1.006775298,296.1899621
69606676,0.058651026,23.57771261,0,0,4.043199962,239.5038564,239.5379818,1.006775298,296.1899621
69833822,0.058651026,23.40175953,0,0,4.103348319,241.3553073,241.3901859,1.006775298,296.1899621
70060968,0.058651026,23.22580645,0,0,4.16486857,243.2343934,243.270048,1.006775298,296.1899621
70288114,0.058651026,22.87390029,0,0,4.292194483,247.0780195,247.1152982,1.006775298,296.1899621
70515260,0.058651026,22.69794721,0,0,4.358089144,249.043883,249.0820118,1.006775298,296.1899621
70742406,0.058651026,22.52199413,0,0,4.425533846,251.0400303,251.0790357,1.006775298,296.1899621
70969552,0.058651026,22.17008798,0,0,4.565271273,255.1260575,255.1669001,1.006775298,296.1899621
71196698,0.058651026,21.9941349,0,0,4.637667914,257.2174354,257.259241,1.006775298,296.1899621
71423844,0.058651026,21.81818182,0,0,4.711822624,259.3420952,259.3848947,1.006775298,296.1899621
71650990,0.058651026,21.46627566,0,0,4.865638102,263.6945301,263.7394161,1.006775298,296.1899621
71878136,0.058651026,21.29032258,0,0,4.945420811,265.9240075,265.9699888,1.006775298,296.1899621
72105282,0.058651026,21.1143695,0,0,5.027205713,268.1901738,268.237287,1.006775298,296.1899621
72332428,0.058651026,20.76246334,0,0,5.197055138,272.8362992,272.8857921,1.006775298,296.1899621
72559574,0.058651026,20.58651026,0,0,5.28526351,275.2182009,275.2689451,1.006775298,296.1899621
72786720,0.058651026,20.41055718,0,0,5.375762078,277.6406796,277.6927183,1.006775298,296.1899621
73013866,0.058651026,20.05865103,0,0,5.563953137,282.611633,282.6663982,1.006775298,296.1899621
73241012,0.058651026,19.88269795,0,0,5.661816282,285.1623346,285.218536,1.006775298,296.1899621
73468158,0.058651026,19.70674487,0,0,5.762311318,287.7580703,287.8157593,1.006775298,296.1899621
73695304,0.058651026,19.35483871,0,0,5.971582227,293.0895494,293.1503773,1.006775298,296.1899621
73922450,0.058651026,19.17888563,0,0,6.080561782,295.8278577,295.8903423,1.006775298,296.1899621
74149596,0.058651026,19.00293255,0,0,6.192581085,298.6163344,298.680537,1.006775298,296.1899621
74376742,0.058651026,18.65102639,0,0,6.426200674,304.3494627,304.4172983,1.006775298,296.1899621
74603888,0.058651026,18.47507331,0,0,6.548045641,307.2970842,307.3668409,1.006775298,296.1899621
74831034,0.058651026,18.29912023,0,0,6.673420363,310.3008189,310.3725709,1.006775298,296.1899621
75058180,0.058651026,18.12316716,0,0,6.802462473,313.3622982,313.4361233,1.006775298,296.1899621
75285326,0,17.94721408,0,0,1.42602E-14,316.6314966,316.6314966,1,#DIV/0!
75512472,0.058651026,17.59530792,0,0,7.213073549,322.9104957,322.9910474,1.006775298,296.1899621
75739618,0,17.41935484,0,0,3.02607E-14,326.3827617,326.3827617,1,#DIV/0!
75966764,0.058651026,17.24340176,0,0,7.507998683,329.5976178,329.6831201,1.006775298,296.1899621
76193910,0,17.06744868,0,0,2.36338E-14,333.2160371,333.2160371,1,#DIV/0!
76421056,0.058651026,16.71554252,0,0,7.985777407,340.1513352,340.2450638,1.006775298,296.1899621
76648202,0,16.53958944,0,0,0,344.0070385,344.0070385,1,#DIV/0!
76875348,0,16.36363636,0,0,6.85204E-14,347.7576386,347.7576386,1,#DIV/0!
77102494,0,16.18768328,0,0,2.6253E-14,351.5892126,351.5892126,1,#DIV/0!
77329640,0,15.83577713,0,0,9.14162E-14,359.5060792,359.5060792,1,#DIV/0!
77556786,0,15.65982405,0,0,5.60813E-14,363.5970735,363.5970735,1,#DIV/0!
77783932,0,15.48387097,0,0,4.7796E-14,367.780459,367.780459,1,#DIV/0!
78011078,0,15.13196481,0,0,0,376.4372956,376.4372956,1,#DIV/0!
78238224,0,14.95601173,0,0,1.02417E-14,380.917572,380.917572,1,#DIV/0!
78465370,0,14.78005865,0,0,0,385.5039082,385.5039082,1,#DIV/0!
78692516,0,14.60410557,0,0,0,390.2001378,390.2001378,1,#DIV/0!
78919662,0,14.42815249,0,0,1.10004E-13,395.0102812,395.0102812,1,#DIV/0!
79146808,0,14.07624633,0,0,3.46632E-14,404.9893975,404.9893975,1,#DIV/0!
79373954,0,13.90029326,0,0,4.73891E-14,410.1674547,410.1674547,1,#DIV/0!
79601100,0,13.72434018,0,0,3.64545E-14,415.4776226,415.4776226,1,#DIV/0!
79828246,0,13.5483871,0,0,1.18443E-13,420.9250484,420.9250484,1,#DIV/0!
80055392,0,13.37243402,0,0,1.91946E-14,426.5151502,426.5151502,1,#DIV/0!
80282538,0,13.02052786,0,0,1.34942E-14,438.1465192,438.1465192,1,#DIV/0!
80509684,0,12.84457478,0,0,1.03986E-13,444.2001472,444.2001472,1,#DIV/0!
80736830,0,12.6686217,0,0,0,450.4212172,450.4212172,1,#DIV/0!
80963976,0,12.49266862,0,0,8.7922E-14,456.8168041,456.8168041,1,#DIV/0!
81191122,0,12.31671554,0,0,0,463.3943874,463.3943874,1,#DIV/0!
81418268,0,12.14076246,0,0,6.20482E-14,470.16188,470.16188,1,#DIV/0!
81645414,0,11.7888563,0,0,1.64484E-14,484.3006075,484.3006075,1,#DIV/0!
81872560,0,11.61290323,0,0,2.54233E-14,491.6901377,491.6901377,1,#DIV/0!
82099706,0,11.43695015,0,0,2.62089E-14,499.3062474,499.3062474,1,#DIV/0!
82326852,0,11.26099707,0,0,1.17137E-13,507.1595576,507.1595576,1,#DIV/0!
82553998,-0.058651026,11.08504399,0,0,18.07422838,514.6325138,514.9498053,0.993270298,296.1899621
82781144,0,10.90909091,0,0,2.8798E-14,523.6236898,523.6236898,1,#DIV/0!
83008290,-0.058651026,10.73313783,0,0,19.27353085,531.5666498,531.9159447,0.993270298,296.1899621
83235436,-0.058651026,10.55718475,0,0,19.9185715,540.4541237,540.8210511,0.993270298,296.1899621
83462582,0,10.38123167,0,0,9.53759E-14,550.4062564,550.4062564,1,#DIV/0!
83689728,-0.058651026,10.20527859,0,0,21.30999011,559.1419674,559.5479027,0.993270298,296.1899621
83916874,-0.058651026,9.853372434,0,0,22.85283112,579.1550441,579.6057427,0.993270298,296.1899621
84144020,-0.058651026,9.677419355,0,0,23.6879922,589.7034453,590.1790189,0.993270298,296.1899621
84371166,-0.058651026,9.501466276,0,0,24.56987723,600.6396749,601.1419948,0.993270298,296.1899621
84598312,-0.058651026,9.325513196,0,0,25.50203561,611.9855384,612.5166553,0.993270298,296.1899621
84825458,-0.058651026,9.149560117,0,0,26.48836007,623.764504,624.326669,0.993270298,296.1899621
85052604,-0.058651026,8.973607038,0,0,27.53312728,636.001864,636.5975527,0.993270298,296.1899621
85279750,-0.058651026,8.797653959,0,0,28.64104421,648.7249151,649.3568548,0.993270298,296.1899621
85506896,-0.058651026,8.62170088,0,0,29.81730111,661.9631608,662.634362,0.993270298,296.1899621
85734042,-0.058651026,8.445747801,0,0,31.06763218,675.748538,676.4623304,0.993270298,296.1899621
85961188,0,8.269794721,0,0,2.75267E-13,691.628733,691.628733,1,#DIV/0!
86188334,-0.058651026,8.093841642,0,0,33.81660351,705.102171,705.912625,0.993270298,296.1899621
86415480,-0.058651026,7.917888563,0,0,35.33011602,720.7489391,721.6143363,0.993270298,296.1899621
86642626,0,7.741935484,0,0,1.80797E-13,738.9441237,738.9441237,1,#DIV/0!
86869772,-0.058651026,7.565982405,0,0,38.67894671,754.2057123,755.1968732,0.993270298,296.1899621
87096918,0,7.390029326,0,0,3.13261E-13,774.2368027,774.2368027,1,#DIV/0!
87324064,-0.058651026,7.214076246,0,0,42.5278375,790.8947408,792.0373148,0.993270298,296.1899621
87551210,-0.058651026,7.038123167,0,0,44.67147869,810.601122,811.8310908,0.993270298,296.1899621
87778356,-0.058651026,6.862170088,0,0,46.98142405,831.3073962,832.6339179,0.993270298,296.1899621
88005502,-0.058651026,6.686217009,0,0,49.47531147,853.0914821,854.524946,0.993270298,296.1899621
88232648,-0.058651026,6.51026393,0,0,52.17317776,876.039579,877.5918097,0.993270298,296.1899621
88459794,-0.058651026,6.33431085,0,0,55.09786059,900.2472931,901.9317951,0.993270298,296.1899621
88686940,-0.058651026,6.158357771,0,0,58.27548111,925.8209508,927.6532027,0.993270298,296.1899621
88914086,-0.058651026,5.982404692,0,0,61.73602635,952.8791371,954.8769485,0.993270298,296.1899621
89141232,-0.058651026,5.806451613,0,0,65.51405557,981.5545067,983.7384516,0.993270298,296.1899621
89368378,0,5.630498534,0,0,1.52809E-13,1016.777863,1016.777863,1,#DIV/0!
89595524,0,5.454545455,0,0,2.7775E-13,1049.629173,1049.629173,1,#DIV/0!
89822670,-0.058651026,5.278592375,0,0,79.18673048,1078.869114,1081.77128,0.993270298,296.1899621
90049816,-0.058651026,5.102639296,0,0,84.70635994,1115.705072,1118.915983,0.993270298,296.1899621
90276962,-0.117302053,4.926686217,0,0,178.3685067,1134.254814,1148.193932,0.986585884,148.0966691
90504108,-0.058651026,4.750733138,0,0,97.62589711,1197.403943,1201.377134,0.993270298,296.1899621
90731254,-0.058651026,4.750733138,0,0,97.62589711,1197.403943,1201.377134,0.993270298,296.1899621
90958400,-0.117302053,4.574780059,0,0,206.0551973,1216.92861,1234.250374,0.986585884,148.0966691
91185546,-0.117302053,4.398826979,0,0,222.3557344,1262.790632,1282.217709,0.986585884,148.0966691
91412692,-0.117302053,4.2228739,0,0,240.6476878,1312.10746,1333.99299,0.986585884,148.0966691
91639838,-0.117302053,4.046920821,0,0,261.2647678,1365.265916,1390.039676,0.986585884,148.0966691
91866984,-0.117302053,4.046920821,0,0,261.2647678,1365.265916,1390.039676,0.986585884,148.0966691
92094130,-0.117302053,3.870967742,0,0,284.6125466,1422.708788,1450.897859,0.986585884,148.0966691
92321276,-0.117302053,3.695014663,0,0,311.1875228,1484.944163,1517.20033,0.986585884,148.0966691
92548422,-0.117302053,3.519061584,0,0,341.6022284,1552.556234,1589.692719,0.986585884,148.0966691
92775568,-0.117302053,3.519061584,0,0,341.6022284,1552.556234,1589.692719,0.986585884,148.0966691
93002714,-0.117302053,3.343108504,0,0,376.6186112,1626.217595,1669.258891,0.986585884,148.0966691
93229860,-0.117302053,3.167155425,0,0,417.192863,1706.702855,1756.953193,0.986585884,148.0966691
93457006,-0.117302053,3.167155425,0,0,417.192863,1706.702855,1756.953193,0.986585884,148.0966691
93684152,-0.117302053,2.991202346,0,0,464.5362411,1794.902899,1854.041622,0.986585884,148.0966691
93911298,-0.117302053,2.815249267,0,0,520.1984642,1891.838306,1962.054693,0.986585884,148.0966691
94138444,-0.117302053,2.815249267,0,0,520.1984642,1891.838306,1962.054693,0.986585884,148.0966691
94365590,-0.117302053,2.639296188,0,0,586.183274,1998.668705,2082.855594,0.986585884,148.0966691
94592736,-0.117302053,2.639296188,0,0,586.183274,1998.668705,2082.855594,0.986585884,148.0966691
94819882,-0.117302053,2.463343109,0,0,665.1102226,2116.69161,2218.728235,0.986585884,148.0966691
95047028,-0.117302053,2.463343109,0,0,665.1102226,2116.69161,2218.728235,0.986585884,148.0966691
95274174,-0.117302053,2.287390029,0,0,760.4432994,2247.318116,2372.490827,0.986585884,148.0966691
95501320,-0.117302053,2.287390029,0,0,760.4432994,2247.318116,2372.490827,0.986585884,148.0966691
95728466,-0.117302053,2.11143695,0,0,876.8164125,2392.000944,2547.641171,0.986585884,148.0966691
95955612,-0.117302053,2.11143695,0,0,876.8164125,2392.000944,2547.641171,0.986585884,148.0966691
96182758,-0.058651026,2.11143695,0,0,481.1265077,2625.136302,2668.861803,0.993270298,296.1899621
96409904,-0.117302053,1.935483871,0,0,1020.498411,2552.067457,2748.538759,0.986585884,148.0966691
96637050,-0.117302053,1.935483871,0,0,1020.498411,2552.067457,2748.538759,0.986585884,148.0966691
96864196,-0.117302053,1.935483871,0,0,1020.498411,2552.067457,2748.538759,0.986585884,148.0966691
97091342,-0.058651026,1.935483871,0,0,569.0562344,2846.262161,2902.590789,0.993270298,296.1899621
97318488,-0.117302053,1.759530792,0,0,1200.054985,2728.365902,2980.622832,0.986585884,148.0966691
97545634,-0.117302053,1.759530792,0,0,1200.054985,2728.365902,2980.622832,0.986585884,148.0966691
97772780,-0.058651026,1.759530792,0,0,683.0356064,3105.880259,3180.099027,0.993270298,296.1899621
97999926,-0.117302053,1.759530792,0,0,1200.054985,2728.365902,2980.622832,0.986585884,148.0966691
98227072,-0.117302053,1.759530792,0,0,1200.054985,2728.365902,2980.622832,0.986585884,148.0966691
98454218,-0.058651026,1.759530792,0,0,683.0356064,3105.880259,3180.099027,0.993270298,296.1899621
98681364,-0.058651026,1.583577713,0,0,834.2168832,3414.096713,3514.537548,0.993270298,296.1899621
98908510,-0.117302053,1.583577713,0,0,1427.273764,2920.547208,3250.647073,0.986585884,148.0966691
99135656,-0.117302053,1.583577713,0,0,1427.273764,2920.547208,3250.647073,0.986585884,148.0966691
99362802,-0.058651026,1.583577713,0,0,834.2168832,3414.096713,3514.537548,0.993270298,296.1899621
99589948,-0.058651026,1.583577713,0,0,834.2168832,3414.096713,3514.537548,0.993270298,296.1899621
99817094,-0.058651026,1.583577713,0,0,834.2168832,3414.096713,3514.537548,0.993270298,296.1899621
100044240,-0.058651026,1.583577713,0,0,834.2168832,3414.096713,3514.537548,0.993270298,296.1899621
100271386,-0.058651026,1.583577713,0,0,834.2168832,3414.096713,3514.537548,0.993270298,296.1899621
100498532,-0.058651026,1.759530792,0,0,683.0356064,3105.880259,3180.099027,0.993270298,296.1899621
100725678,-0.058651026,1.759530792,0,0,683.0356064,3105.880259,3180.099027,0.993270298,296.1899621
100952824,-0.058651026,1.759530792,0,0,683.0356064,3105.880259,3180.099027,0.993270298,296.1899621
101179970,-0.058651026,1.759530792,0,0,683.0356064,3105.880259,3180.099027,0.993270298,296.1899621
101407116,-0.058651026,1.759530792,0,0,683.0356064,3105.880259,3180.099027,0.993270298,296.1899621
101634262,-0.058651026,1.935483871,0,0,569.0562344,2846.262161,2902.590789,0.993270298,296.1899621
101861408,-0.058651026,1.935483871,0,0,569.0562344,2846.262161,2902.590789,0.993270298,296.1899621
102088554,-0.058651026,1.935483871,0,0,569.0562344,2846.262161,2902.590789,0.993270298,296.1899621
102315700,-0.058651026,1.935483871,0,0,569.0562344,2846.262161,2902.590789,0.993270298,296.1899621
102542846,-0.058651026,2.11143695,0,0,481.1265077,2625.136302,2668.861803,0.993270298,296.1899621
102769992,-0.058651026,2.11143695,0,0,481.1265077,2625.136302,2668.861803,0.993270298,296.1899621
102997138,-0.058651026,2.11143695,0,0,481.1265077,2625.136302,2668.861803,0.993270298,296.1899621
103224284,-0.058651026,2.287390029,0,0,411.9415166,2434.855404,2469.456752,0.993270298,296.1899621
103451430,-0.058651026,2.287390029,0,0,411.9415166,2434.855404,2469.456752,0.993270298,296.1899621
103678576,-0.058651026,2.287390029,0,0,411.9415166,2434.855404,2469.456752,0.993270298,296.1899621
103905722,-0.117302053,2.463343109,0,0,665.1102226,2116.69161,2218.728235,0.986585884,148.0966691
104132868,-0.117302053,2.463343109,0,0,665.1102226,2116.69161,2218.728235,0.986585884,148.0966691
104360014,-0.117302053,2.639296188,0,0,586.183274,1998.668705,2082.855594,0.986585884,148.0966691
104587160,-0.117302053,2.639296188,0,0,586.183274,1998.668705,2082.855594,0.986585884,148.0966691
104814306,-0.117302053,2.815249267,0,0,520.1984642,1891.838306,1962.054693,0.986585884,148.0966691
105041452,-0.117302053,2.991202346,0,0,464.5362411,1794.902899,1854.041622,0.986585884,148.0966691
105268598,-0.117302053,2.991202346,0,0,464.5362411,1794.902899,1854.041622,0.986585884,148.0966691
105495744,-0.117302053,3.167155425,0,0,417.192863,1706.702855,1756.953193,0.986585884,148.0966691
105722890,-0.117302053,3.167155425,0,0,417.192863,1706.702855,1756.953193,0.986585884,148.0966691
105950036,-0.117302053,3.343108504,0,0,376.6186112,1626.217595,1669.258891,0.986585884,148.0966691
106177182,-0.117302053,3.519061584,0,0,341.6022284,1552.556234,1589.692719,0.986585884,148.0966691
106404328,-0.117302053,3.695014663,0,0,311.1875228,1484.944163,1517.20033,0.986585884,148.0966691
106631474,-0.117302053,3.695014663,0,0,311.1875228,1484.944163,1517.20033,0.986585884,148.0966691
106858620,-0.117302053,3.870967742,0,0,284.6125466,1422.708788,1450.897859,0.986585884,148.0966691
107085766,-0.117302053,4.046920821,0,0,261.2647678,1365.265916,1390.039676,0.986585884,148.0966691
107312912,-0.117302053,4.2228739,0,0,240.6476878,1312.10746,1333.99299,0.986585884,148.0966691
107540058,-0.117302053,4.2228739,0,0,240.6476878,1312.10746,1333.99299,0.986585884,148.0966691
107767204,-0.058651026,4.398826979,0,0,113.7368491,1291.885746,1296.882744,0.993270298,296.1899621
107994350,-0.058651026,4.574780059,0,0,105.2212618,1242.867783,1247.31385,0.993270298,296.1899621
108221496,-0.058651026,4.750733138,0,0,97.62589711,1197.403943,1201.377134,0.993270298,296.1899621
108448642,-0.117302053,4.926686217,0,0,178.3685067,1134.254814,1148.193932,0.986585884,148.0966691
108675788,-0.117302053,5.102639296,0,0,166.5585283,1096.883153,1109.456802,0.986585884,148.0966691
108902934,-0.117302053,5.102639296,0,0,166.5585283,1096.883153,1109.456802,0.986585884,148.0966691
109130080,-0.117302053,5.278592375,0,0,155.876606,1061.835871,1073.216164,0.986585884,148.0966691
109357226,-0.117302053,5.454545455,0,0,146.1844466,1028.907646,1039.240509,0.986585884,148.0966691
109584372,-0.117302053,5.630498534,0,0,137.3641846,997.9160122,1007.32581,0.986585884,148.0966691
109811518,-0.117302053,5.806451613,0,0,129.3148879,968.6983675,977.2915979,0.986585884,148.0966691
110038664,-0.117302053,5.982404692,0,0,121.9497369,941.1094124,948.9776944,0.986585884,148.0966691
110265810,-0.117302053,6.158357771,0,0,115.1937342,915.018968,922.2414587,0.986585884,148.0966691
110492956,-0.117302053,6.33431085,0,0,108.9818336,890.3101041,896.9554735,0.986585884,148.0966691
110720102,-0.117302053,6.51026393,0,0,103.2574046,866.8775313,873.0055818,0.986585884,148.0966691
110947248,-0.117302053,6.686217009,0,0,97.97096483,844.6262161,850.2892184,0.986585884,148.0966691
111174394,-0.117302053,6.862170088,0,0,93.07912839,823.4701847,828.7139852,0.986585884,148.0966691
111401540,-0.175953079,7.038123167,0,0,130.8645492,791.5005639,802.2460177,0.979946455,98.73298842
111628686,-0.175953079,7.214076246,0,0,124.7258104,773.1327409,783.128829,0.979946455,98.73298842
111855832,-0.175953079,7.390029326,0,0,119.0062336,755.572523,764.8871297,0.979946455,98.73298842
112082978,-0.175953079,7.565982405,0,0,113.6688027,738.769244,747.4627701,0.979946455,98.73298842
112310124,-0.175953079,7.741935484,0,0,108.6804677,722.6762493,730.8025761,0.979946455,98.73298842
112537270,-0.175953079,7.917888563,0,0,104.0116499,707.2505222,714.8578351,0.979946455,98.73298842
112764416,-0.175953079,8.269794721,0,0,95.52911425,678.2450238,684.9395039,0.979946455,98.73298842
112991562,-0.175953079,8.445747801,0,0,91.67005348,664.5945689,670.8869798,0.979946455,98.73298842
113218708,-0.234604106,8.62170088,0,0,115.7857586,642.5562328,652.9049351,0.973351707,74.05171074
113445854,-0.234604106,8.797653959,0,0,111.3469249,630.435213,640.1927018,0.973351707,74.05171074
113673000,-0.175953079,8.973607038,0,0,81.39377403,626.6807801,631.9444173,0.979946455,98.73298842
113900146,-0.175953079,9.149560117,0,0,78.34879186,614.9647648,619.9356379,0.979946455,98.73298842
114127292,-0.175953079,9.325513196,0,0,75.4710303,603.6690827,608.3685049,0.979946455,98.73298842
114354438,-0.175953079,9.501466276,0,0,72.74852528,592.7718434,597.219228,0.979946455,98.73298842
114581584,-0.234604106,9.677419355,0,0,92.54229506,575.8855544,583.2737335,0.973351707,74.05171074
114808730,-0.234604106,9.853372434,0,0,89.35337441,566.051957,573.0609422,0.973351707,74.05171074
115035876,-0.234604106,10.20527859,0,0,83.44840794,547.3276681,553.6526104,0.973351707,74.05171074
115263022,-0.234604106,10.38123167,0,0,80.71201975,538.4080459,544.424149,0.973351707,74.05171074
115490168,-0.293255132,10.55718475,0,0,96.49587161,523.5524189,532.3707247,0.966801339,59.24339427
115717314,-0.293255132,10.73313783,0,0,93.46561773,515.4649194,523.8701221,0.966801339,59.24339427
115944460,-0.293255132,10.73313783,0,0,93.46561773,515.4649194,523.8701221,0.966801339,59.24339427
116171606,-0.293255132,10.90909091,0,0,90.57484371,507.6127456,515.6301987,0.966801339,59.24339427
116398752,-0.351906158,11.08504399,0,0,104.0298989,493.5474096,504.391976,0.960295054,49.37155837
116625898,-0.351906158,11.26099707,0,0,100.9459186,486.4206184,496.7847587,0.960295054,49.37155837
116853044,-0.351906158,11.43695015,0,0,97.99566947,479.4851797,489.3967601,0.960295054,49.37155837
117080190,-0.351906158,11.61290323,0,0,95.17163455,472.7338983,482.2188078,0.960295054,49.37155837
117307336,-0.410557185,11.7888563,0,0,106.4484768,459.9374839,472.0950829,0.953832554,42.32056851
117534482,-0.410557185,11.96480938,0,0,103.5031113,453.7895065,465.4436703,0.953832554,42.32056851
117761628,-0.410557185,12.14076246,0,0,100.6767819,447.7924333,458.9704541,0.953832554,42.32056851
117988774,-0.410557185,12.14076246,0,0,100.6767819,447.7924333,458.9704541,0.953832554,42.32056851
118215920,-0.469208211,12.31671554,0,0,110.4057078,435.7639347,449.5326763,0.947413545,37.03260741
118443066,-0.469208211,12.49266862,0,0,107.5081006,430.2934181,443.5204814,0.947413545,37.03260741
118670212,-0.469208211,12.6686217,0,0,104.72132,424.9470701,437.6603332,0.947413545,37.03260741
118897358,-0.527859238,12.6686217,0,0,116.0822892,418.6557689,434.4510912,0.941037734,32.91999879
119124504,-0.527859238,12.84457478,0,0,113.152862,413.663987,428.8606584,0.941037734,32.91999879
119351650,-0.527859238,13.02052786,0,0,110.3308234,408.7777051,423.4053646,0.941037734,32.91999879
119578796,-0.527859238,13.19648094,0,0,107.6111165,403.9940375,418.0805361,0.941037734,32.91999879
119805942,-0.586510264,13.19648094,0,0,117.7783008,397.889907,414.9555473,0.93470483,29.63013689
120033088,-0.586510264,13.37243402,0,0,114.950734,393.4216618,409.8710471,0.93470483,29.63013689
120260234,-0.586510264,13.37243402,0,0,114.950734,393.4216618,409.8710471,0.93470483,29.63013689
120487380,-0.586510264,13.37243402,0,0,114.950734,393.4216618,409.8710471,0.93470483,29.63013689
120714526,-0.586510264,13.5483871,0,0,112.2215415,389.0407152,404.9028927,0.93470483,29.63013689
120941672,-0.586510264,13.5483871,0,0,112.2215415,389.0407152,404.9028927,0.93470483,29.63013689
121168818,-0.64516129,13.72434018,0,0,118.7192233,378.8572234,397.0227319,0.928414545,26.93863623
121395964,-0.64516129,13.72434018,0,0,118.7192233,378.8572234,397.0227319,0.928414545,26.93863623
121623110,-0.586510264,13.90029326,0,0,107.0409855,380.5322703,395.3006214,0.93470483,29.63013689
121850256,-0.586510264,13.90029326,0,0,107.0409855,380.5322703,395.3006214,0.93470483,29.63013689
122077402,-0.527859238,14.07624633,0,0,95.38959781,381.519302,393.2634653,0.941037734,32.91999879
122304548,-0.586510264,14.25219941,0,0,102.204297,372.3481087,386.1202305,0.93470483,29.63013689
122531694,-0.586510264,14.42815249,0,0,99.90571273,368.3726833,381.6799513,0.93470483,29.63013689
122758840,-0.527859238,14.60410557,0,0,89.01702073,369.0977957,379.6804087,0.941037734,32.91999879
122985986,-0.527859238,14.95601173,0,0,85.11260912,361.2207983,371.1126801,0.941037734,32.91999879
123213132,-0.586510264,15.13196481,0,0,91.43358534,353.2048605,364.8476039,0.93470483,29.63013689
123440278,-0.586510264,15.48387097,0,0,87.59016646,346.0364139,356.9499083,0.93470483,29.63013689
123667424,-0.586510264,15.65982405,0,0,85.75743965,342.5501548,353.121717,0.93470483,29.63013689
123894570,-0.586510264,16.01173021,0,0,82.25825468,335.7656256,345.6949172,0.93470483,29.63013689
124121716,-0.703812317,16.18768328,0,0,94.47486773,324.688929,338.1544045,0.922166591,24.69590648
124348862,-0.64516129,16.53958944,0,0,84.22189075,322.4967267,333.3128645,0.928414545,26.93863623
124576008,-0.703812317,16.71554252,0,0,89.06212606,315.787511,328.1064071,0.922166591,24.69590648
124803154,-0.703812317,16.8914956,0,0,87.35909906,312.9151074,324.8807113,0.922166591,24.69590648
125030300,-0.762463343,17.06744868,0,0,91.75686972,306.3940842,319.8384874,0.915960684,22.79838509
125257446,-0.762463343,17.24340176,0,0,90.05372243,303.7133508,316.7830052,0.915960684,22.79838509
125484592,-0.82111437,17.41935484,0,0,94.04983832,297.3858765,311.9034011,0.909796541,21.17209884
125711738,-0.879765396,17.771261,0,0,95.98632623,288.7514551,304.2873274,0.903673881,19.76280068
125938884,-0.879765396,17.94721408,0,0,94.30581347,286.4129144,301.5392909,0.903673881,19.76280068
126166030,-0.938416422,18.12316716,0,0,97.60669172,280.4780937,296.976476,0.897592425,18.52980532
126393176,-0.997067449,18.29912023,0,0,100.6235448,274.6218307,292.4760634,0.891551895,17.44200048
126620322,-1.055718475,18.47507331,0,0,103.3729473,268.8534778,288.0419392,0.885552016,16.47518773
126847468,-1.055718475,18.65102639,0,0,101.6861139,266.8959139,285.6107397,0.885552016,16.47518773
