Frequency,Returnloss,Returnphase,Transmissionloss,Transmissionphase,Rs,Xs,|Z|,Magnitude,SWR
62615250,-0.117302053,40.11730205,0,0,2.869021824,136.8844993,136.9145625,0.986585884,148.0966691
62840125,-0.117302053,41.17302053,0,0,2.72982086,133.0689241,133.0969213,0.986585884,148.0966691
63065000,-0.117302053,42.228739,0,0,2.600939878,129.4358523,129.4619819,0.986585884,148.0966691
63289875,-0.058651026,43.28445748,0,0,1.240976317,126.0035947,126.0097056,0.993270298,296.1899621
63514750,-0.117302053,44.34017595,0,0,2.370280794,122.6650584,122.6879569,0.986585884,148.0966691
63739625,-0.058651026,45.39589443,0,0,1.133659451,119.5317267,119.5371025,0.993270298,296.1899621
63964500,-0.058651026,46.4516129,0,0,1.085415954,116.5052386,116.5102946,0.993270298,296.1899621
64189375,-0.058651026,47.3313783,0,0,1.047660374,114.0806889,114.0854994,0.993270298,296.1899621
64414250,-0.058651026,48.38709677,0,0,1.005051134,111.2810064,111.285545,0.993270298,296.1899621
64639125,-0.058651026,49.44281525,0,0,0.9651499,108.5938167,108.5981056,0.993270298,296.1899621
64864000,-0.058651026,50.49853372,0,0,0.92773283,106.0120442,106.0161035,0.993270298,296.1899621
65088875,-0.058651026,51.73020528,0,0,0.886952049,103.1245739,103.128388,0.993270298,296.1899621
65313750,-0.058651026,52.78592375,0,0,0.854253754,100.7496095,100.753231,0.993270298,296.1899621
65538625,-0.058651026,53.84164223,0,0,0.82346805,98.46120778,98.4646512,0.993270298,296.1899621
65763500,0,55.07331378,0,0,0,95.89925576,95.89925576,1,#DIV/0!
65988375,0,56.12903226,0,0,0,93.78141817,93.78141817,1,#DIV/0!
66213250,0.058651026,57.18475073,0,0,0.737026255,91.7309661,91.73392693,1.006775298,296.1899621
66438125,0,58.24046921,0,0,5.86E-15,89.75766026,89.75766026,1,#DIV/0!
66663000,0.058651026,59.47214076,0,0,0.6861383,87.52718946,87.52987879,1.006775298,296.1899621
66887875,0.058651026,60.52785924,0,0,0.664586741,85.68469286,85.68727015,1.006775298,296.1899621
67112750,0.117302053,61.75953079,0,0,1.281537812,83.59643771,83.60626015,1.013596501,148.0966691
67337625,0.117302053,62.99120235,0,0,1.236831663,81.59301626,81.60239001,1.013596501,148.0966691
67562500,0.117302053,64.04692082,0,0,1.200565268,79.93090663,79.93992239,1.013596501,148.0966691
67787375,0.117302053,65.27859238,0,0,1.160479769,78.05257527,78.06120175,1.013596501,148.0966691
68012250,0.117302053,66.51026393,0,0,1.122623812,76.23621908,76.24448428,1.013596501,148.0966691
68237125,0.175953079,67.74193548,0,0,1.630018902,74.4647593,74.48259756,1.020463919,98.73298842
68462000,0.175953079,68.79765396,0,0,1.586326219,73.00289939,73.0201325,1.020463919,98.73298842
68686875,0.175953079,70.20527859,0,0,1.53114741,71.11377476,71.13025638,1.020463919,98.73298842
68911750,0.175953079,71.43695015,0,0,1.485555443,69.51411262,69.52998438,1.020463919,98.73298842
69136625,0.175953079,72.6686217,0,0,1.442297923,67.96152874,67.97683144,1.020463919,98.73298842
69361500,0.234604106,73.90029326,0,0,1.867982249,66.43896424,66.46521893,1.027377867,74.05171074
69586375,0.234604106,75.13196481,0,0,1.815953699,64.97424375,64.99961569,1.027377867,74.05171074
69811250,0.234604106,76.36363636,0,0,1.766470918,63.54983857,63.5743848,1.027377867,74.05171074
70036125,0.234604106,77.771261,0,0,1.712832947,61.96880838,61.99247542,1.027377867,74.05171074
70261000,0.293255132,79.00293255,0,0,2.084971004,60.60899705,60.64484832,1.034338658,59.24339427
70485875,0.293255132,80.41055718,0,0,2.024541392,59.11552328,59.15018056,1.034338658,59.24339427
70710750,0.293255132,81.64222874,0,0,1.974276326,57.84384163,57.87752397,1.034338658,59.24339427
70935625,0.293255132,83.04985337,0,0,1.919624212,56.42860853,56.46125058,1.034338658,59.24339427
71160500,0.351906158,84.45747801,0,0,2.240884105,55.03675923,55.08236041,1.041346611,49.37155837
71385375,0.351906158,85.86510264,0,0,2.181817872,53.6976413,53.74194833,1.041346611,49.37155837
71610250,0.351906158,87.27272727,0,0,2.125688412,52.39333612,52.43643982,1.041346611,49.37155837
71835125,0.410557185,88.68035191,0,0,2.417205159,51.10663142,51.16376311,1.048402045,42.32056851
72060000,0.410557185,90.08797654,0,0,2.357982055,49.86765319,49.92337042,1.048402045,42.32056851
72284875,0.410557185,91.67155425,0,0,2.294735936,48.50950209,48.56374786,1.048402045,42.32056851
72509750,0.410557185,93.07917889,0,0,2.241337458,47.33242257,47.38546,1.048402045,42.32056851
72734625,0.469208211,94.6627566,0,0,2.495768392,46.02587732,46.09349458,1.055505281,37.03260741
72959500,0.469208211,96.07038123,0,0,2.440634332,44.90535833,44.97163443,1.055505281,37.03260741
73184375,0.469208211,97.65395894,0,0,2.381611271,43.67387374,43.73876221,1.055505281,37.03260741
73409250,0.527859238,99.23753666,0,0,2.615741579,42.45752292,42.53802248,1.062656644,32.91999879
73634125,0.527859238,100.8211144,0,0,2.555898698,41.28387663,41.36291924,1.062656644,32.91999879
73859000,0.527859238,102.228739,0,0,2.505205075,40.26284068,40.34070391,1.062656644,32.91999879
74083875,0.527859238,103.9882698,0,0,2.444954208,39.01448649,39.09102144,1.062656644,32.91999879
74308750,0.586510264,105.5718475,0,0,2.658942688,37.90328093,37.99642985,1.06985646,29.63013689
74533625,0.586510264,107.1554252,0,0,2.604588683,36.82834842,36.9203349,1.06985646,29.63013689
74758500,0.586510264,108.914956,0,0,2.547252782,35.65925337,35.75011675,1.06985646,29.63013689
74983375,0.64516129,110.4985337,0,0,2.747537929,34.61642528,34.72529141,1.077105056,26.93863623
75208250,0.64516129,112.2580645,0,0,2.690668619,33.49479854,33.60269672,1.077105056,26.93863623
75433125,0.64516129,114.0175953,0,0,2.636773664,32.39592242,32.50305163,1.077105056,26.93863623
75658000,0.64516129,115.7771261,0,0,2.585685522,31.31861312,31.42516981,1.077105056,26.93863623
75882875,0.703812317,117.5366569,0,0,2.767400663,30.2509148,30.37723411,1.084402764,24.69590648
76107750,0.703812317,119.2961877,0,0,2.717325197,29.21400624,29.34010935,1.084402764,24.69590648
76332625,0.703812317,121.0557185,0,0,2.669840434,28.19545825,28.32158036,1.084402764,24.69590648
76557500,0.703812317,122.9912023,0,0,2.620440374,27.09513289,27.22155275,1.084402764,24.69590648
76782375,0.762463343,124.7507331,0,0,2.792321807,26.10264889,26.25157786,1.091749916,22.79838509
77007250,0.762463343,126.686217,0,0,2.744498187,25.03983067,25.18978742,1.091749916,22.79838509
77232125,0.762463343,128.6217009,0,0,2.699414929,23.9947578,24.14612273,1.091749916,22.79838509
77457000,0.762463343,130.5571848,0,0,2.656932392,22.9664129,23.11958934,1.091749916,22.79838509
77681875,0.762463343,132.4926686,0,0,2.616921875,21.95382936,22.10924928,1.091749916,22.79838509
77906750,0.82111437,134.6041056,0,0,2.77367133,20.85855278,21.0421595,1.099146847,21.17209884
78131625,0.82111437,136.5395894,0,0,2.73576765,19.8764563,20.06384658,1.099146847,21.17209884
78356500,0.82111437,138.4750733,0,0,2.700160943,18.90739395,19.09922551,1.099146847,21.17209884
78581375,0.879765396,140.5865103,0,0,2.853658642,17.85751251,18.08408474,1.106593895,19.76280068
78806250,0.879765396,142.6979472,0,0,2.817416828,16.82832743,17.06254499,1.106593895,19.76280068
79031125,0.879765396,144.9853372,0,0,2.781038067,15.72758468,15.97157139,1.106593895,19.76280068
79256000,0.879765396,147.0967742,0,0,2.750006296,14.72366503,14.97827916,1.106593895,19.76280068
79480875,0.879765396,149.2082111,0,0,2.721322662,13.73052193,13.99760085,1.106593895,19.76280068
79705750,0.938416422,151.4956012,0,0,2.87191448,12.66105699,12.98269066,1.114091398,18.52980532
79930625,0.938416422,153.7829912,0,0,2.844225957,11.60744479,11.95083243,1.114091398,18.52980532
80155500,0.938416422,156.0703812,0,0,2.81916398,10.56349404,10.9332105,1.114091398,18.52980532
80380375,0.938416422,158.1818182,0,0,2.798287033,9.60760428,10.00682119,1.114091398,18.52980532
80605250,0.938416422,160.4692082,0,0,2.778044228,8.579601167,9.018153132,1.114091398,18.52980532
80830125,0.938416422,162.7565982,0,0,2.760204686,7.558575059,8.04678736,1.114091398,18.52980532
81055000,0.938416422,165.0439883,0,0,2.744709539,6.543656636,7.095975805,1.114091398,18.52980532
81279875,0.938416422,167.3313783,0,0,2.731508108,5.533996458,6.171406107,1.114091398,18.52980532
81504750,0.938416422,169.7947214,0,0,2.719807369,4.4515961,5.216709688,1.114091398,18.52980532
81729625,0.938416422,172.0821114,0,0,2.711241554,3.450213143,4.388029341,1.114091398,18.52980532
81954500,0.938416422,174.5454545,0,0,2.704460557,2.374841009,3.599163337,1.114091398,18.52980532
82179375,0.938416422,176.8328446,0,0,2.700411685,1.378255344,3.031799971,1.114091398,18.52980532
82404250,0.938416422,178.9442815,0,0,2.698583761,0.459315363,2.737393819,1.114091398,18.52980532
82629125,0.938416422,180,0,0,2.698355387,3.0527E-15,2.698355387,1.114091398,18.52980532
82854000,0.938416422,180,0,0,2.698355387,3.0527E-15,2.698355387,1.114091398,18.52980532
83078875,0.938416422,178.9442815,0,0,2.698583761,0.459315363,2.737393819,1.114091398,18.52980532
83303750,0.938416422,176.6568915,0,0,2.700646642,1.454867035,3.067593581,1.114091398,18.52980532
83528625,0.938416422,174.1935484,0,0,2.70527512,2.528308939,3.702817787,1.114091398,18.52980532
83753500,0.938416422,171.7302053,0,0,2.712416503,3.604073714,4.510715089,1.114091398,18.52980532
83978375,0.938416422,169.2668622,0,0,2.722097244,4.683158355,5.416805847,1.114091398,18.52980532
84203250,0.938416422,166.8035191,0,0,2.734353374,5.766572076,6.382009235,1.114091398,18.52980532
84428125,0.938416422,164.1642229,0,0,2.750395173,6.933341606,7.458947609,1.114091398,18.52980532
84653000,0.938416422,161.7008798,0,0,2.768143637,8.029006805,8.492795151,1.114091398,18.52980532
84877875,0.938416422,159.2375367,0,0,2.788641475,9.132218054,9.548503959,1.114091398,18.52980532
85102750,0.938416422,156.9501466,0,0,2.810205728,10.164346,10.54567142,1.114091398,18.52980532
85327625,0.879765396,154.3108504,0,0,2.661186021,11.36993186,11.67721121,1.106593895,19.76280068
85552500,0.879765396,151.8475073,0,0,2.6886383,12.50298509,12.78880026,1.106593895,19.76280068
85777375,0.879765396,149.3841642,0,0,2.719035562,13.64822019,13.91643161,1.106593895,19.76280068
86002250,0.82111437,146.9208211,0,0,2.569358663,14.81222363,15.03341521,1.099146847,21.17209884
86227125,0.82111437,144.457478,0,0,2.603603645,15.98616907,16.19680071,1.099146847,21.17209884
86452000,0.82111437,141.8181818,0,0,2.643782243,17.26194996,17.46323283,1.099146847,21.17209884
86676875,0.762463343,139.3548387,0,0,2.493303827,18.47746291,18.64492423,1.091749916,22.79838509
86901750,0.762463343,136.8914956,0,0,2.534569386,19.70632039,19.86864629,1.091749916,22.79838509
87126625,0.762463343,134.4281525,0,0,2.579264725,20.9560874,21.11421809,1.091749916,22.79838509
87351500,0.762463343,131.9648094,0,0,2.627595625,22.22847873,22.38324206,1.091749916,22.79838509
87576375,0.703812317,129.6774194,0,0,2.470477388,23.43997575,23.56980529,1.084402764,24.69590648
87801250,0.703812317,127.2140762,0,0,2.52220392,24.76187826,24.89000056,1.084402764,24.69590648
88026125,0.703812317,124.9266862,0,0,2.573849594,26.01468483,26.14170095,1.084402764,24.69590648
88251000,0.64516129,122.4633431,0,0,2.414560049,27.40254063,27.50871377,1.077105056,26.93863623
88475875,0.64516129,120.3519062,0,0,2.464914942,28.61069028,28.71667466,1.077105056,26.93863623
88700750,0.64516129,117.888563,0,0,2.527867687,30.0527401,30.15886773,1.077105056,26.93863623
88925625,0.586510264,115.601173,0,0,2.355567773,31.43590355,31.52403419,1.06985646,29.63013689
89150500,0.586510264,113.313783,0,0,2.416793254,32.84407295,32.93287138,1.06985646,29.63013689
89375375,0.586510264,111.202346,0,0,2.477222126,34.17696806,34.26662772,1.06985646,29.63013689
89600250,0.527859238,108.914956,0,0,2.292945899,35.67090991,35.74452986,1.062656644,32.91999879
89825125,0.527859238,106.8035191,0,0,2.355243448,37.07776456,37.15249381,1.062656644,32.91999879
90050000,0.469208211,104.516129,0,0,2.158188341,38.65777028,38.71796715,1.055505281,37.03260741
90274875,0.469208211,102.4046921,0,0,2.221778809,40.14942812,40.21085524,1.055505281,37.03260741
90499750,0.410557185,100.2932551,0,0,2.00392428,41.69787262,41.74599733,1.048402045,42.32056851
90724625,0.410557185,98.18181818,0,0,2.067667317,43.28291156,43.33227067,1.048402045,42.32056851
90949500,0.410557185,96.07038123,0,0,2.135971655,44.91923781,44.96999333,1.048402045,42.32056851
91174375,0.351906158,94.13489736,0,0,1.888563924,46.48024451,46.51859632,1.041346611,49.37155837
91399250,0.351906158,92.02346041,0,0,1.955632808,48.22642423,48.26605943,1.041346611,49.37155837
91624125,0.351906158,90.08797654,0,0,2.021525573,49.88240255,49.92334774,1.041346611,49.37155837
91849000,0.293255132,87.97653959,0,0,1.749197838,51.76714639,51.79669042,1.034338658,59.24339427
92073875,0.293255132,86.04105572,0,0,1.812540604,53.54715042,53.57781837,1.034338658,59.24339427
92298750,0.234604106,84.10557185,0,0,1.504623672,55.40532358,55.42575009,1.027377867,74.05171074
92523625,0.234604106,81.9941349,0,0,1.568539296,57.49999722,57.52138729,1.027377867,74.05171074
92748500,0.234604106,80.05865103,0,0,1.63176698,59.49954565,59.52191694,1.027377867,74.05171074
92973375,0.175953079,78.29912023,0,0,1.270294695,61.40056368,61.41370262,1.020463919,98.73298842
93198250,0.175953079,76.36363636,0,0,1.325059304,63.56310639,63.57691622,1.020463919,98.73298842
93423125,0.175953079,74.42815249,0,0,1.384249594,65.82051214,65.83506638,1.020463919,98.73298842
93648000,0.117302053,72.6686217,0,0,0.961651506,67.97256166,67.97936387,1.013596501,148.0966691
93872875,0.117302053,70.90909091,0,0,1.003331522,70.20566139,70.21283049,1.013596501,148.0966691
94097750,0.117302053,68.97360704,0,0,1.0529745,72.77600946,72.78362665,1.013596501,148.0966691
94322625,0.058651026,67.21407625,0,0,0.551014268,75.23319854,75.23521635,1.006775298,296.1899621
94547500,0.058651026,65.45454545,0,0,0.577523978,77.79848463,77.80062818,1.006775298,296.1899621
94772375,0.058651026,63.69501466,0,0,0.606286616,80.48934867,80.49163207,1.006775298,296.1899621
94997250,0,61.93548387,0,0,0,83.32019605,83.32019605,1,#DIV/0!
95222125,0,60.35190616,0,0,0,85.991596,85.991596,1,#DIV/0!
95447000,0,58.76832845,0,0,0,88.79307772,88.79307772,1,#DIV/0!
95671875,-0.058651026,57.00879765,0,0,0.741198056,92.06707857,92.07006208,0.993270298,296.1899621
95896750,-0.058651026,55.42521994,0,0,0.7805611,95.1800432,95.18324379,0.993270298,296.1899621
96121625,-0.058651026,53.84164223,0,0,0.82346805,98.46120778,98.4646512,0.993270298,296.1899621
96346500,-0.117302053,52.25806452,0,0,1.740441139,101.9079744,101.9228354,0.986585884,148.0966691
96571375,-0.117302053,50.6744868,0,0,1.843145351,105.5718213,105.5879095,0.986585884,148.0966691
96796250,-0.117302053,49.26686217,0,0,1.942905577,109.0127208,109.0300334,0.986585884,148.0966691
97021125,-0.117302053,47.68328446,0,0,2.06589786,113.1108268,113.1296914,0.986585884,148.0966691
97246000,-0.175953079,46.27565982,0,0,3.277945374,116.9315279,116.9774642,0.979946455,98.73298842
97470875,-0.175953079,44.86803519,0,0,3.475249077,121.0197046,121.0695927,0.979946455,98.73298842
97695750,-0.175953079,43.28445748,0,0,3.72066099,125.9191797,125.9741367,0.979946455,98.73298842
97920625,-0.175953079,41.87683284,0,0,3.962608881,130.5691974,130.6293136,0.979946455,98.73298842
98145500,-0.234604106,40.46920821,0,0,5.636887155,135.4366583,135.5539114,0.973351707,74.05171074
98370375,-0.234604106,39.06158358,0,0,6.032514507,140.7252035,140.8544431,0.973351707,74.05171074
98595250,-0.234604106,37.65395894,0,0,6.473296506,146.3912608,146.5343128,0.973351707,74.05171074
98820125,-0.175953079,36.24633431,0,0,5.228795275,152.6041835,152.6937363,0.979946455,98.73298842
99045000,-0.175953079,35.01466276,0,0,5.590159308,158.3295228,158.4281782,0.979946455,98.73298842
99269875,-0.234604106,33.60703812,0,0,8.063050943,165.2106753,165.4073155,0.973351707,74.05171074
99494750,-0.175953079,32.19941349,0,0,6.577230068,173.0015892,173.1265717,0.979946455,98.73298842
99719625,-0.234604106,30.96774194,0,0,9.451236478,180.0307394,180.2786538,0.973351707,74.05171074
99944500,-0.293255132,29.5601173,0,0,12.91527713,188.6831698,189.1246756,0.966801339,59.24339427
100169375,-0.234604106,28.32844575,0,0,11.2439331,197.5165563,197.8363365,0.973351707,74.05171074
100394250,-0.234604106,27.09677419,0,0,12.26458675,206.805567,207.1689229,0.973351707,74.05171074
100619125,-0.234604106,25.86510264,0,0,13.43384542,216.9529077,217.3684254,0.973351707,74.05171074
100844000,-0.234604106,24.63343109,0,0,14.78196893,228.0854634,228.5639631,0.973351707,74.05171074
101068875,-0.234604106,23.40175953,0,0,16.34731854,240.3562942,240.9115667,0.973351707,74.05171074
101293750,-0.234604106,21.9941349,0,0,18.46604004,256.0147778,256.6798806,0.973351707,74.05171074
101518625,-0.234604106,20.76246334,0,0,20.68171699,271.4075481,272.1943985,0.973351707,74.05171074
101743500,-0.234604106,19.70674487,0,0,22.91810456,286.0882335,287.0047332,0.973351707,74.05171074
101968375,-0.234604106,18.47507331,0,0,26.02256892,305.2723108,306.3794344,0.973351707,74.05171074
102193250,-0.234604106,17.24340176,0,0,29.80872163,327.1099336,328.4653232,0.973351707,74.05171074
102418125,-0.293255132,16.01173021,0,0,42.89199803,350.3567522,352.9724881,0.966801339,59.24339427
102643000,-0.293255132,14.95601173,0,0,49.01716177,374.6142539,377.8075189,0.966801339,59.24339427
102867875,-0.293255132,13.72434018,0,0,57.97875734,407.3454497,411.4509104,0.966801339,59.24339427
103092750,-0.293255132,12.6686217,0,0,67.76718145,440.1166839,445.3033644,0.966801339,59.24339427
103317625,-0.293255132,11.43695015,0,0,82.65895641,485.3731722,492.3612692,0.966801339,59.24339427
103542500,-0.293255132,10.38123167,0,0,99.67461444,531.8855312,541.1443865,0.966801339,59.24339427
103767375,-0.293255132,9.325513196,0,0,122.4714386,587.6949002,600.320372,0.966801339,59.24339427
103992250,-0.293255132,8.269794721,0,0,153.9382946,655.6861106,673.5141232,0.966801339,59.24339427
104217125,-0.293255132,7.214076246,0,0,198.9640967,739.8963646,766.1810113,0.966801339,59.24339427
104442000,-0.293255132,6.158357771,0,0,266.280578,845.9241405,886.8444044,0.966801339,59.24339427
104666875,-0.293255132,5.278592375,0,0,350.9630119,956.1554125,1018.53238,0.966801339,59.24339427
104891750,-0.293255132,4.398826979,0,0,480.2584054,1090.808917,1191.852436,0.966801339,59.24339427
105116625,-0.293255132,3.519061584,0,0,687.594317,1249.82616,1426.482167,0.966801339,59.24339427
105341500,-0.351906158,2.815249267,0,0,999.2883917,1211.097014,1570.137977,0.960295054,49.37155837
105566375,-0.351906158,2.287390029,0,0,1252.628849,1233.653702,1758.118452,0.960295054,49.37155837
105791250,-0.351906158,1.935483871,0,0,1456.356225,1213.725776,1895.812151,0.960295054,49.37155837
106016125,-0.351906158,1.759530792,0,0,1567.928101,1187.957088,1967.140202,0.960295054,49.37155837
106241000,-0.351906158,1.583577713,0,0,1684.70558,1148.825597,2039.125583,0.960295054,49.37155837
106465875,-0.351906158,1.759530792,0,0,1567.928101,1187.957088,1967.140202,0.960295054,49.37155837
106690750,-0.351906158,1.935483871,0,0,1456.356225,1213.725776,1895.812151,0.960295054,49.37155837
106915625,-0.351906158,2.287390029,0,0,1252.628849,1233.653702,1758.118452,0.960295054,49.37155837
107140500,-0.351906158,2.815249267,0,0,999.2883917,1211.097014,1570.137977,0.960295054,49.37155837
107365375,-0.351906158,3.519061584,0,0,748.7028495,1133.990123,1358.855973,0.960295054,49.37155837
107590250,-0.293255132,4.2228739,0,0,514.0077537,1120.85148,1233.090431,0.966801339,59.24339427
107815125,-0.293255132,5.102639296,0,0,372.4734341,981.0236618,1049.354032,0.966801339,59.24339427
108040000,-0.293255132,5.982404692,0,0,280.6547441,866.2082679,910.5404158,0.966801339,59.24339427
108264875,-0.293255132,6.862170088,0,0,218.325674,772.486803,802.7465109,0.966801339,59.24339427
108489750,-0.293255132,7.917888563,0,0,167.1137377,681.7134963,701.8976366,0.966801339,59.24339427
108714625,-0.293255132,8.797653959,0,0,136.8775453,619.9472382,634.877973,0.966801339,59.24339427
108939500,-0.293255132,9.677419355,0,0,114.0817406,567.9006212,579.2458538,0.966801339,59.24339427
109164375,-0.293255132,10.73313783,0,0,93.46561773,515.4649194,523.8701221,0.966801339,59.24339427
109389250,-0.293255132,11.61290323,0,0,80.24849593,478.3697011,485.0540094,0.966801339,59.24339427
109614125,-0.293255132,12.6686217,0,0,67.76718145,440.1166839,445.3033644,0.966801339,59.24339427
109839000,-0.293255132,13.5483871,0,0,59.45694615,412.4762016,416.7394214,0.966801339,59.24339427
110063875,-0.293255132,14.60410557,0,0,51.35309663,383.4355067,386.8590548,0.966801339,59.24339427
110288750,-0.351906158,15.48387097,0,0,54.59460118,359.6466961,363.7668436,0.960295054,49.37155837
110513625,-0.293255132,16.53958944,0,0,40.25183027,339.3324539,341.7114632,0.966801339,59.24339427
110738500,-0.293255132,17.41935484,0,0,36.36454819,322.3759819,324.4204896,0.966801339,59.24339427
110963375,-0.293255132,18.29912023,0,0,33.01609063,306.9805633,308.7509166,0.966801339,59.24339427
111188250,-0.351906158,19.35483871,0,0,35.34020187,289.0102112,291.162896,0.960295054,49.37155837
111413125,-0.351906158,20.23460411,0,0,32.40168682,276.5303481,278.4221664,0.960295054,49.37155837
111638000,-0.293255132,21.29032258,0,0,24.53496098,263.8095164,264.9479671,0.966801339,59.24339427
111862875,-0.351906158,22.17008798,0,0,27.10641374,252.402433,253.8537883,0.960295054,49.37155837
112087750,-0.293255132,23.22580645,0,0,20.68849061,241.6035332,242.4876922,0.966801339,59.24339427
112312625,-0.293255132,24.10557185,0,0,19.23580382,232.6498096,233.4436764,0.966801339,59.24339427
112537500,-0.293255132,25.16129032,0,0,17.68817006,222.7047792,223.4061101,0.966801339,59.24339427
112762375,-0.293255132,26.04105572,0,0,16.53862263,215.013114,215.6482443,0.966801339,59.24339427
112987250,-0.293255132,26.92082111,0,0,15.49917727,207.8077235,208.3849189,0.966801339,59.24339427
113212125,-0.293255132,27.97653959,0,0,14.37817747,199.7398425,200.256677,0.966801339,59.24339427
113437000,-0.293255132,28.85630499,0,0,13.53592549,193.4526073,193.925585,0.966801339,59.24339427
113661875,-0.234604106,29.91202346,0,0,10.1117546,186.6660555,186.9397332,0.973351707,74.05171074
113886750,-0.234604106,30.79178886,0,0,9.55663697,181.1060165,181.3579844,0.973351707,74.05171074
114111625,-0.293255132,31.67155425,0,0,11.29400861,175.6039507,175.9667642,0.966801339,59.24339427
114336500,-0.234604106,32.55131965,0,0,8.578035268,170.8599384,171.0751333,0.973351707,74.05171074
114561375,-0.234604106,33.60703812,0,0,8.063050943,165.2106753,165.4073155,0.973351707,74.05171074
114786250,-0.234604106,34.48680352,0,0,7.669457047,160.758137,160.9409804,0.973351707,74.05171074
115011125,-0.234604106,35.54252199,0,0,7.235111786,155.6957244,155.86374,0.973351707,74.05171074
115236000,-0.234604106,36.42228739,0,0,6.901589181,151.6929541,151.8498741,0.973351707,74.05171074
115460875,-0.175953079,37.47800587,0,0,4.902455447,147.2418163,147.3234079,0.979946455,98.73298842
115685750,-0.175953079,38.35777126,0,0,4.688346302,143.6144691,143.6909751,0.979946455,98.73298842
115910625,-0.175953079,39.41348974,0,0,4.450100294,139.4669683,139.537947,0.979946455,98.73298842
116135500,-0.175953079,40.29325513,0,0,4.265701743,136.1698867,136.2366847,0.979946455,98.73298842
116360375,-0.175953079,41.34897361,0,0,4.059777282,132.3906013,132.4528335,0.979946455,98.73298842
116585250,-0.175953079,42.228739,0,0,3.899845726,129.379045,129.4378078,0.979946455,98.73298842
116810125,-0.175953079,43.28445748,0,0,3.72066099,125.9191797,125.9741367,0.979946455,98.73298842
117035000,-0.175953079,44.34017595,0,0,3.554134141,122.6159951,122.6674942,0.979946455,98.73298842
117259875,-0.175953079,45.21994135,0,0,3.424188809,119.975117,120.0239716,0.979946455,98.73298842
117484750,-0.117302053,46.27565982,0,0,2.1860203,116.9746793,116.9951037,0.986585884,148.0966691
117709625,-0.117302053,47.15542522,0,0,2.109681838,114.5342925,114.5537207,0.986585884,148.0966691
117934500,-0.117302053,48.2111437,0,0,2.023547743,111.7167063,111.7350313,0.986585884,148.0966691
118159375,-0.117302053,49.26686217,0,0,1.942905577,109.0127208,109.0300334,0.986585884,148.0966691
118384250,-0.117302053,50.14662757,0,0,1.879569013,106.8409908,106.8575224,0.986585884,148.0966691
118609125,-0.117302053,51.20234604,0,0,1.807846166,104.3270906,104.3427531,0.986585884,148.0966691
118834000,-0.117302053,52.25806452,0,0,1.740441139,101.9079744,101.9228354,0.986585884,148.0966691
119058875,-0.117302053,53.31378299,0,0,1.677015854,99.57799412,99.59211462,0.986585884,148.0966691
119283750,-0.058651026,54.19354839,0,0,0.813605615,97.71676524,97.72015229,0.993270298,296.1899621
119508625,-0.058651026,55.24926686,0,0,0.785146108,95.53604495,95.53927119,0.993270298,296.1899621
119733500,-0.058651026,56.30498534,0,0,0.758280598,93.43076628,93.43384332,0.993270298,296.1899621
119958375,-0.058651026,57.36070381,0,0,0.732893022,91.3967418,91.39968022,0.993270298,296.1899621
120183250,-0.058651026,58.41642229,0,0,0.708877714,89.4300862,89.43289566,0.993270298,296.1899621
120408125,-0.058651026,59.47214076,0,0,0.6861383,87.52718946,87.52987879,0.993270298,296.1899621
120633000,0,60.52785924,0,0,5.4637E-15,85.68853819,85.68853819,1,#DIV/0!
120857875,0,61.58357771,0,0,0,83.90311681,83.90311681,1,#DIV/0!
121082750,0,62.63929619,0,0,0,82.17206096,82.17206096,1,#DIV/0!
121307625,0,63.69501466,0,0,0,80.49264397,80.49264397,1,#DIV/0!
121532500,0,64.75073314,0,0,4.84016E-15,78.86231645,78.86231645,1,#DIV/0!
121757375,0,65.80645161,0,0,0,77.27869214,77.27869214,1,#DIV/0!
121982250,0.058651026,66.86217009,0,0,0.556147256,75.73669068,75.73873259,1.006775298,296.1899621
122207125,0.058651026,67.91788856,0,0,0.540989582,74.24003529,74.24200637,1.006775298,296.1899621
122432000,0.058651026,69.14956012,0,0,0.52418674,72.54485677,72.54675055,1.006775298,296.1899621
122656875,0.117302053,70.20527859,0,0,1.020902071,71.12603072,71.13335706,1.013596501,148.0966691
122881750,0.058651026,71.43695015,0,0,0.495287529,69.53271184,69.53447581,1.006775298,296.1899621
123106625,0.117302053,72.49266862,0,0,0.965681113,68.1916513,68.1984886,1.013596501,148.0966691
123331500,0.117302053,73.72434018,0,0,0.938087202,66.67695407,66.68355278,1.013596501,148.0966691
123556375,0.175953079,74.78005865,0,0,1.373137947,65.4026798,65.41709282,1.020463919,98.73298842
123781250,0.117302053,76.01173021,0,0,0.890419248,63.97588618,63.98208233,1.013596501,148.0966691
124006125,0.175953079,77.06744868,0,0,1.304655974,62.7661352,62.77969302,1.020463919,98.73298842
124231000,0.234604106,78.29912023,0,0,1.693477408,61.38827686,61.41163083,1.027377867,74.05171074
124455875,0.234604106,79.35483871,0,0,1.655946376,60.24665173,60.2694052,1.027377867,74.05171074
124680750,0.234604106,80.58651026,0,0,1.614057634,58.94634074,58.96843451,1.027377867,74.05171074
124905625,0.234604106,81.81818182,0,0,1.574097175,57.67854445,57.70001969,1.027377867,74.05171074
125130500,0.293255132,83.04985337,0,0,1.919624212,56.42860853,56.46125058,1.034338658,59.24339427
